Georgian,ჩუღურეთი,"<p><span>თბილისი</span> არის საქართველოს დედაქალაქი.</p>
<p>თბილისი დაყოფილია 6 ადმინისტრაციულ-ტერიტორიულ ერთეულად: რაიონები - ძველი თბილისი, ვაკე-საბურთალო, ისანი-სამგორი, დიდუბე-ჩუღურეთი, გლდანი-ნაძალადევი და დიდგორი. </p>
<ul>
  <li><span>თბილისის მოსახლეობა (სულ)</span> - 1,081,679 </li>
  <li><span>თბილისის მოსახლეობა სქესის მიხედვით:</span> ქალი - 594,385; კაცი - 489,702</li>
  <li><span>თბილისის მოსახლეობა დასახლების ტიპის მიხედვით:</span> ქალაქი - 1,083,940; სოფელი - 147</li>
  <li><span>თბილისის მოსახლეობა ეროვნების მიხედვით:</span>  ქართველი - 910,712; სომეხი - 82,586; რუსი - 32,580; იეზიდი - 17,116; აზერბაიჯანელი - 10,942; ოსი - 10,268; აფხაზი - 471; ბერძენი - 3,792; უკრაინელი - 3,328; ქისტი - 73</li>
  <li>ტერიტორია - 244 კმ<sup>2</sup></li>
</ul>

<p>*რაოდენობრივი მონაცემები მითითებულია 2002 წლის საქართველოს მოსახლეობის საყოველთაო აღწერის მიხედვით. ინფორმაცია ოლქების ადმინისტრაციულ-ტერიტორიული დაყოფის შესახებ მოწოდებულია რეგიონალური განვითარებისა და ინფრასტრუქტურის სამინისტროს მიერ 2013 წლის 17 ივლისს. </p>
"
Georgian,დიდუბე,"<p><span>თბილისი</span> არის საქართველოს დედაქალაქი.</p>
<p>თბილისი დაყოფილია 6 ადმინისტრაციულ-ტერიტორიულ ერთეულად: რაიონები - ძველი თბილისი, ვაკე-საბურთალო, ისანი-სამგორი, დიდუბე-ჩუღურეთი, გლდანი-ნაძალადევი და დიდგორი. </p>
<ul>
  <li><span>თბილისის მოსახლეობა (სულ)</span> -  1,081,679</li>
  <li><span>თბილისის მოსახლეობა სქესის მიხედვით:</span> ქალი - 594,385; კაცი - 489,702</li>
  <li><span>თბილისის მოსახლეობა დასახლების ტიპის მიხედვით:</span> ქალაქი - 1,083,940; სოფელი - 147</li>
  <li><span>თბილისის მოსახლეობა ეროვნების მიხედვით:</span>  ქართველი - 910,712; სომეხი - 82,586; რუსი - 32,580; იეზიდი - 17,116; აზერბაიჯანელი - 10,942; ოსი - 10,268; აფხაზი - 471; ბერძენი - 3,792; უკრაინელი - 3,328; ქისტი - 73</li>
  <li><span>თბილისის ტერიტორია</span> -  244 კმ<sup>2</sup></li>
</ul>

<p>*რაოდენობრივი მონაცემები მითითებულია 2002 წლის საქართველოს მოსახლეობის საყოველთაო აღწერის მიხედვით. ინფორმაცია ოლქების ადმინისტრაციულ-ტერიტორიული დაყოფის შესახებ მოწოდებულია რეგიონალური განვითარებისა და ინფრასტრუქტურის სამინისტროს მიერ 2013 წლის 17 ივლისს. </p>
"
Georgian,გლდანი,"<p><span>თბილისი</span> არის საქართველოს დედაქალაქი.</p>
<p>თბილისი დაყოფილია 6 ადმინისტრაციულ-ტერიტორიულ ერთეულად: რაიონები - ძველი თბილისი, ვაკე-საბურთალო, ისანი-სამგორი, დიდუბე-ჩუღურეთი, გლდანი-ნაძალადევი და დიდგორი. </p>
<ul>
  <li><span>თბილისის მოსახლეობა (სულ)</span> -  1,081,679</li>
  <li><span>თბილისის მოსახლეობა სქესის მიხედვით:</span> ქალი - 594,385; კაცი - 489,702</li>
  <li><span>თბილისის მოსახლეობა დასახლების ტიპის მიხედვით:</span> ქალაქი - 1,083,940; სოფელი - 147</li>
  <li><span>თბილისის მოსახლეობა ეროვნების მიხედვით:</span>  ქართველი - 910,712; სომეხი -82,586; რუსი -32,580; იეზიდი -17,116; აზერბაიჯანელი -10,942; ოსი -10,268; აფხაზი - 471; ბერძენი - 3,792; უკრაინელი- 3,328; ქისტი - 73</li>
  <li><span>თბილისის ტერიტორია</span> -  244 კმ<sup>2</sup></li>
</ul>

<p>*რაოდენობრივი მონაცემები მითითებულია 2002 წლის საქართველოს მოსახლეობის საყოველთაო აღწერის მიხედვით. ინფორმაცია ოლქების ადმინისტრაციულ-ტერიტორიული დაყოფის შესახებ მოწოდებულია რეგიონალური განვითარებისა და ინფრასტრუქტურის სამინისტროს მიერ 2013 წლის 17 ივლისს. </p>
"
Georgian,ისანი,"<p><span>თბილისი</span> არის საქართველოს დედაქალაქი.</p>
<p>თბილისი დაყოფილია 6 ადმინისტრაციულ-ტერიტორიულ ერთეულად: რაიონები - ძველი თბილისი, ვაკე-საბურთალო, ისანი-სამგორი, დიდუბე-ჩუღურეთი, გლდანი-ნაძალადევი და დიდგორი. </p>
<ul>
  <li><span>თბილისის მოსახლეობა (სულ)</span> - 1,081,679 </li>
  <li><span>თბილისის მოსახლეობა სქესის მიხედვით:</span> ქალი - 594,385; კაცი - 489,702</li>
  <li><span>თბილისის მოსახლეობა დასახლების ტიპის მიხედვით:</span> ქალაქი - 1,083,940; სოფელი - 147</li>
  <li><span>თბილისის მოსახლეობა ეროვნების მიხედვით:</span>  ქართველი - 910,712; სომეხი - 82,586; რუსი - 32,580; იეზიდი - 17,116; აზერბაიჯანელი - 10,942; ოსი - 10,268; აფხაზი - 471; ბერძენი - 3,792; უკრაინელი - 3,328; ქისტი - 73</li>
  <li><span>თბილისის ტერიტორია</span> -  244 კმ<sup>2</sup></li>
</ul>

<p>*რაოდენობრივი მონაცემები მითითებულია 2002 წლის საქართველოს მოსახლეობის საყოველთაო აღწერის მიხედვით. ინფორმაცია ოლქების ადმინისტრაციულ-ტერიტორიული დაყოფის შესახებ მოწოდებულია რეგიონალური განვითარებისა და ინფრასტრუქტურის სამინისტროს მიერ 2013 წლის 17 ივლისს. </p>
"
Georgian,კრწანისი,"<p><span>თბილისი</span> არის საქართველოს დედაქალაქი.</p>
<p>თბილისი დაყოფილია 6 ადმინისტრაციულ-ტერიტორიულ ერთეულად: რაიონები - ძველი თბილისი, ვაკე-საბურთალო, ისანი-სამგორი, დიდუბე-ჩუღურეთი, გლდანი-ნაძალადევი და დიდგორი. </p>
<ul>
  <li><span>თბილისის მოსახლეობა (სულ)</span> - 1,081,679 </li>
  <li><span>თბილისის მოსახლეობა სქესის მიხედვით:</span> ქალი - 594,385; კაცი - 489,702</li>
  <li><span>თბილისის მოსახლეობა დასახლების ტიპის მიხედვით:</span> ქალაქი - 1,083,940; სოფელი - 147</li>
  <li><span>თბილისის მოსახლეობა ეროვნების მიხედვით:</span>  ქართველი - 910,712; სომეხი - 82,586; რუსი - 32,580; იეზიდი - 17,116; აზერბაიჯანელი - 10,942; ოსი - 10,268; აფხაზი - 471; ბერძენი - 3,792; უკრაინელი - 3,328; ქისტი - 73</li>
  <li><span>თბილისის ტერიტორია</span> - 244 კმ<sup>2</sup></li>
</ul>

<p>*რაოდენობრივი მონაცემები მითითებულია 2002 წლის საქართველოს მოსახლეობის საყოველთაო აღწერის მიხედვით. ინფორმაცია ოლქების ადმინისტრაციულ-ტერიტორიული დაყოფის შესახებ მოწოდებულია რეგიონალური განვითარებისა და ინფრასტრუქტურის სამინისტროს მიერ 2013 წლის 17 ივლისს. </p>
"
Georgian,მთაწმინდა,"<p><span>თბილისი</span> არის საქართველოს დედაქალაქი.</p>
<p>თბილისი დაყოფილია 6 ადმინისტრაციულ-ტერიტორიულ ერთეულად: რაიონები - ძველი თბილისი, ვაკე-საბურთალო, ისანი-სამგორი, დიდუბე-ჩუღურეთი, გლდანი-ნაძალადევი და დიდგორი. </p>
<ul>
  <li><span>თბილისის მოსახლეობა (სულ)</span> - 1,081,679 </li>
  <li><span>თბილისის მოსახლეობა სქესის მიხედვით:</span> ქალი - 594,385; კაცი - 489,702</li>
  <li><span>თბილისის მოსახლეობა დასახლების ტიპის მიხედვით:</span> ქალაქი - 1,083,940; სოფელი - 147</li>
  <li><span>თბილისის მოსახლეობა ეროვნების მიხედვით:</span>  ქართველი - 910,712; სომეხი - 82,586; რუსი - 32,580; იეზიდი - 17,116; აზერბაიჯანელი - 10,942; ოსი - 10,268; აფხაზი - 471; ბერძენი - 3,792; უკრაინელი - 3,328; ქისტი - 73</li>
  <li><span>თბილისის ტერიტორია</span> - 244 კმ<sup>2</sup></li>
</ul>

<p>*რაოდენობრივი მონაცემები მითითებულია 2002 წლის საქართველოს მოსახლეობის საყოველთაო აღწერის მიხედვით. ინფორმაცია ოლქების ადმინისტრაციულ-ტერიტორიული დაყოფის შესახებ მოწოდებულია რეგიონალური განვითარებისა და ინფრასტრუქტურის სამინისტროს მიერ 2013 წლის 17 ივლისს. </p>
"
Georgian,ნაძალადევი,"<p><span>თბილისი</span> არის საქართველოს დედაქალაქი.</p>
<p>თბილისი დაყოფილია 6 ადმინისტრაციულ-ტერიტორიულ ერთეულად: რაიონები - ძველი თბილისი, ვაკე-საბურთალო, ისანი-სამგორი, დიდუბე-ჩუღურეთი, გლდანი-ნაძალადევი და დიდგორი. </p>
<ul>
  <li><span>თბილისის მოსახლეობა (სულ)</span> - 1,081,679 </li>
  <li><span>თბილისის მოსახლეობა სქესის მიხედვით:</span> ქალი - 594,385; კაცი - 489,702</li>
  <li><span>თბილისის მოსახლეობა დასახლების ტიპის მიხედვით:</span> ქალაქი - 1,083,940; სოფელი - 147</li>
  <li><span>თბილისის მოსახლეობა ეროვნების მიხედვით:</span>  ქართველი - 910,712; სომეხი - 82,586; რუსი - 32,580; იეზიდი - 17,116; აზერბაიჯანელი - 10,942; ოსი - 10,268; აფხაზი - 471; ბერძენი - 3,792; უკრაინელი - 3,328; ქისტი - 73</li>
  <li><span>თბილისის ტერიტორია</span> - 244 კმ<sup>2</sup></li>
</ul>

<p>*რაოდენობრივი მონაცემები მითითებულია 2002 წლის საქართველოს მოსახლეობის საყოველთაო აღწერის მიხედვით. ინფორმაცია ოლქების ადმინისტრაციულ-ტერიტორიული დაყოფის შესახებ მოწოდებულია რეგიონალური განვითარებისა და ინფრასტრუქტურის სამინისტროს მიერ 2013 წლის 17 ივლისს. </p>
"
Georgian,საბურთალოს,"<p><span>თბილისი</span> არის საქართველოს დედაქალაქი.</p>
<p>თბილისი დაყოფილია 6 ადმინისტრაციულ-ტერიტორიულ ერთეულად: რაიონები - ძველი თბილისი, ვაკე-საბურთალო, ისანი-სამგორი, დიდუბე-ჩუღურეთი, გლდანი-ნაძალადევი და დიდგორი. </p>
<ul>
  <li><span>თბილისის მოსახლეობა (სულ)</span> - 1,081,679 </li>
  <li><span>თბილისის მოსახლეობა სქესის მიხედვით:</span> ქალი - 594,385; კაცი - 489,702</li>
  <li><span>თბილისის მოსახლეობა დასახლების ტიპის მიხედვით:</span> ქალაქი - 1,083,940; სოფელი - 147</li>
  <li><span>თბილისის მოსახლეობა ეროვნების მიხედვით:</span>  ქართველი - 910,712; სომეხი - 82,586; რუსი - 32,580; იეზიდი - 17,116; აზერბაიჯანელი - 10,942; ოსი - 10,268; აფხაზი - 471; ბერძენი - 3,792; უკრაინელი - 3,328; ქისტი - 73</li>
  <li><span>თბილისის ტერიტორია</span> - 244 კმ<sup>2</sup></li>
</ul>

<p>*რაოდენობრივი მონაცემები მითითებულია 2002 წლის საქართველოს მოსახლეობის საყოველთაო აღწერის მიხედვით. ინფორმაცია ოლქების ადმინისტრაციულ-ტერიტორიული დაყოფის შესახებ მოწოდებულია რეგიონალური განვითარებისა და ინფრასტრუქტურის სამინისტროს მიერ 2013 წლის 17 ივლისს. </p>
"
Georgian,სამგორი,"<p><span>თბილისი</span> არის საქართველოს დედაქალაქი.

</p>
<p>თბილისი დაყოფილია 6 ადმინისტრაციულ-ტერიტორიულ ერთეულად: რაიონები - ძველი თბილისი, ვაკე-საბურთალო, ისანი-სამგორი, დიდუბე-ჩუღურეთი, გლდანი-ნაძალადევი და დიდგორი. </p>
<ul>
  <li><span>თბილისის მოსახლეობა (სულ)</span> - 1,081,679 </li>
  <li><span>თბილისის მოსახლეობა სქესის მიხედვით:</span> ქალი - 594,385; კაცი - 489,702</li>
  <li><span>თბილისის მოსახლეობა დასახლების ტიპის მიხედვით:</span> ქალაქი - 1,083,940; სოფელი - 147</li>
  <li><span>თბილისის მოსახლეობა ეროვნების მიხედვით:</span>  ქართველი - 910,712; სომეხი - 82,586; რუსი - 32,580; იეზიდი - 17,116; აზერბაიჯანელი - 10,942; ოსი - 10,268; აფხაზი - 471; ბერძენი - 3,792; უკრაინელი - 3,328; ქისტი - 73</li>
  <li><span>თბილისის ტერიტორია</span> - 244 კმ<sup>2</sup></li>
</ul>

<p>*რაოდენობრივი მონაცემები მითითებულია 2002 წლის საქართველოს მოსახლეობის საყოველთაო აღწერის მიხედვით. ინფორმაცია ოლქების ადმინისტრაციულ-ტერიტორიული დაყოფის შესახებ მოწოდებულია რეგიონალური განვითარებისა და ინფრასტრუქტურის სამინისტროს მიერ 2013 წლის 17 ივლისს. </p>
"
Georgian,ვაკე,"<p><span>თბილისი</span> არის საქართველოს დედაქალაქი.</p>
<p>თბილისი დაყოფილია 6 ადმინისტრაციულ-ტერიტორიულ ერთეულად: რაიონები - ძველი თბილისი, ვაკე-საბურთალო, ისანი-სამგორი, დიდუბე-ჩუღურეთი, გლდანი-ნაძალადევი და დიდგორი. </p>
<ul>
  <li><span>თბილისის მოსახლეობა (სულ)</span> - 1,081,679 </li>
  <li><span>თბილისის მოსახლეობა სქესის მიხედვით:</span> ქალი - 594,385; კაცი - 489,702</li>
  <li><span>თბილისის მოსახლეობა დასახლების ტიპის მიხედვით:</span> ქალაქი - 1,083,940; სოფელი - 147</li>
  <li><span>თბილისის მოსახლეობა ეროვნების მიხედვით:</span>  ქართველი - 910,712; სომეხი - 82,586; რუსი - 32,580; იეზიდი - 17,116; აზერბაიჯანელი - 10,942; ოსი - 10,268; აფხაზი - 471; ბერძენი - 3,792; უკრაინელი - 3,328; ქისტი - 73</li>
  <li><span>თბილისის ტერიტორია</span> - 244 კმ<sup>2</sup></li>
</ul>

<p>*რაოდენობრივი მონაცემები მითითებულია 2002 წლის საქართველოს მოსახლეობის საყოველთაო აღწერის მიხედვით. ინფორმაცია ოლქების ადმინისტრაციულ-ტერიტორიული დაყოფის შესახებ მოწოდებულია რეგიონალური განვითარებისა და ინფრასტრუქტურის სამინისტროს მიერ 2013 წლის 17 ივლისს. </p>
"
